QNq6Ag,,QXJjaGVyIEd1aWxkc21hbg==,,,,,TMOtZGVyIGRvcyBBcnF1ZWlyb3M=,,QXJxdWVybyBHcmVtaWFs
Qdq6Ag,,W0FyY2hlciBHdWlsZHNtYW5dCkl0IHNlZW1zIHlvdSBoYXZlIGNvbWUgdGhpcyBmYXIgZHVlIHRvIGEgc3BlY2lhbCBjb25uZWN0aW9uLg==,,,,,W0zDrWRlciBkb3MgQXJxdWVpcm9zXQpQYXJlY2UgcXVlIHZvY8OqIGNoZWdvdSBhdMOpIGFxdWkgY29tIHVtYSBjb25kacOnw6NvIGVzcGVjaWFsLg==,,W0FycXVlcm8gR3JlbWlhbF0KUGFyZWNlIHF1ZSBoYXMgbGxlZ2FkbyBhcXXDrSBiYWpvIHVuYSBjb25kaWNpw7NuIGVzcGVjaWFsLg==
Qtq6Ag,,XjRENERGRiBZb3UgY2FuIHN1bW1vbiBhIHNlcnZpY2UgTlBDIGZvciBqb2IgY2hhbmdlLgpeNEQ0REZGIEJvb3N0ZXIgcHJvbW90aW9uIGVsaWdpYmxlIHBsYXllcnMgY2FuIGNoYW5nZSBqb2JzIHRocm91Z2ggdGhlIGpvYiBjaGFuZ2UgYWdlbnQuXjAwMDAwMA==,,,,,XjRENERGRlZvY8OqIHBvZGUgaW52b2NhciBvIE9maWNpYWwgZGUgTXVkYW7Dp2EgZGUgQ2xhc3NlLgpQZXJzb25hZ2VucyBwYXJ0aWNpcGFudGVzIGRvIEV2ZW50byBkZSBBcG9pbyBkZSBFdm9sdcOnw6NvIHBvZGVtIG11ZGFyIGRlIGNsYXNzZSBhdHJhdsOpcyBkbyBPZmljaWFsLl4wMDAwMDA=,,XjRENERGRlB1ZWRlcyBpbnZvY2FyIGFsIE9maWNpYWwgZGUgQ2FtYmlvIGRlIENsYXNlLgpMb3MgcGVyc29uYWplcyBxdWUgcGFydGljaXBlbiBlbiBlbCBFdmVudG8gZGUgQXBveW8gZGUgRXZvbHVjacOzbiBwdWVkZW4gY2FtYmlhciBkZSBjbGFzZSBhIHRyYXbDqXMgZGVsIE9maWNpYWwuXjAwMDAwMA==
Q9q6Ag,,U3VtbW9uIGEgam9iIGNoYW5nZSBhZ2VudCBmb3Igam9iIGNoYW5nZS4=,,,,,SW52b2NhciBPZmljaWFsIGRlIE11ZGFuw6dhIGRlIENsYXNzZQ==,,SW52b2NhciBPZmljaWFsIGRlIENhbWJpbyBkZSBDbGFzZQ==
RNq6Ag,,RGVjbGluZS4=,,,,,SWdub3Jhcg==,,SWdub3Jhcg==
Rdq6Ag,,XjRENERGRiBCb29zdGVyIHByb21vdGlvbiBlbGlnaWJsZSBwbGF5ZXJzIGNhbiBjaGFuZ2Ugam9icyB0aHJvdWdoIHRoZSBqb2IgY2hhbmdlIGFnZW50LgpUaGlyZCBqb2IgY2hhbmdlIGNhbiBhbHNvIGJlIGRvbmUgYXQgZWFjaCBqb2IgZ3VpbGQuXjAwMDAwMA==,,,,,XjRENERGRlBlcnNvbmFnZW5zIHBhcnRpY2lwYW50ZXMgZG8gRXZlbnRvIGRlIEFwb2lvIGRlIEV2b2x1w6fDo28gcG9kZW0gbXVkYXIgZGUgY2xhc3NlIGF0cmF2w6lzIGRvIE9maWNpYWwuCkEgbXVkYW7Dp2EgcGFyYSBDbGFzc2UgMyB0YW1iw6ltIHBvZGUgc2VyIGZlaXRhIG5hcyBHdWlsZGFzLl4wMDAwMDA=,,XjRENERGRkxvcyBwZXJzb25hamVzIHF1ZSBwYXJ0aWNpcGVuIGVuIGVsIEV2ZW50byBkZSBBcG95byBkZSBFdm9sdWNpw7NuIHB1ZWRlbiBjYW1iaWFyIGRlIGNsYXNlIGEgdHJhdsOpcyBkZWwgT2ZpY2lhbC4KRWwgY2FtYmlvIGEgbGEgQ2xhc2UgMyB0YW1iacOpbiBzZSBwdWVkZSByZWFsaXphciBlbiBsb3MgR3JlbWlvcy5eMDAwMDAw
Rtq6Ag,,W0FyY2hlciBHdWlsZHNtYW5dCkhleSwgSSBrbm93IHlvdS4KWW91IGNhbWUgYmFjayB0byBiZSBhbiBhcmNoZXIgYWdhaW4/,,,,,W0zDrWRlciBkb3MgQXJxdWVpcm9zXQpFaSwgZXUgY29uaGXDp28gdm9jw6ouClZvY8OqIHZvbHRvdSBwYXJhIHNlIGp1bnRhciBhb3MgQXJxdWVpcm9zIG5vdmFtZW50ZT8=,,W0FycXVlcm8gR3JlbWlhbF0KT3llLCB5byB0ZSBjb25vemNvLgrCv1ZvbHZpc3RlIHBhcmEgc2VyIGRlIGxhIGNsYXNlIEFycXVlcm8gb3RyYSB2ZXo/
R9q6Ag,,W0FyY2hlciBHdWlsZHNtYW5dCkVyci4uLgpZb3UnZCBiZXR0ZXIgbGVhcm4gYWxsIHRoZSBCYXNpYyBTa2lsbHMgZmlyc3QgYmVmb3JlIHlvdSBjYW4gYmVjb21lIGFuIEFyY2hlci4=,,,,,W0zDrWRlciBkb3MgQXJxdWVpcm9zXQpFcnIuLi4Kw4kgbWVsaG9yIHZvY8OqIGFwcmVuZGVyIHRvZGFzIGFzIEhhYmlsaWRhZGVzIELDoXNpY2FzIGFudGVzIGRlIHNlIGp1bnRhciDDoCBuw7NzLg==,,W0FycXVlcm8gR3JlbWlhbF0KRWguLi4KU2Vyw6EgbWVqb3IgcXVlIGFwcmVuZGFzIHByaW1lcm8gdG9kYXMgbGFzIGhhYmlsaWRhZGVzIGLDoXNpY2FzIGFudGVzIGRlIHNlciBkZSBsYSBjbGFzZSBBcnF1ZXJvLg==
SNq6Ag,,W0FyY2hlciBHdWlsZHNtYW5dCkFscmlnaHQsIHNlZSB5b3UgbGF0ZXIu,,,,,W0zDrWRlciBkb3MgQXJxdWVpcm9zXQpUdWRvIGJlbSwgYXTDqSBtYWlzIHRhcmRlLg==,,W0FycXVlcm8gR3JlbWlhbF0KTXV5IGJpZW4sIGhhc3RhIGx1ZWdvLg==
Sdq6Ag,,W0FyY2hlciBHdWlsZHNtYW5dCldlbGwgdGhlbi4gSSBkb24ndCBuZWVkIHRvIHNheSBhbnl0aGluZyBlbHNlLgpJIGtub3cgeW91J2xsIG1ha2UgYSBncmVhdCBBcmNoZXIuLi4=,,,,,W0zDrWRlciBkb3MgQXJxdWVpcm9zXQpCZW0sIMOpIGlzc28uIE7Do28gcHJlY2lzbyBkaXplciBtYWlzIG5hZGEuClNlaSBxdWUgdm9jw6ogc2Vyw6EgZXhjZXBjaW9uYWwgbm8gQXJjbyBlIEZsZWNoYS4uLg==,,W0FycXVlcm8gR3JlbWlhbF0KRW4gZXNlIGNhc28sIG5vIG5lY2VzaXRvIGRlY2lyIG5hZGEgbcOhcy4KU8OpIHF1ZSByZXByZXNlbnRhcsOhcyBtdXkgYmllbiBhIGxhIGNsYXNlIEFycXVlcm8uLi4=
