oGOkDA,7Lm064uI67CcIOuPhOyasOuvuA==,Q2Fybml2YWwgSGVscGVy,,,,,QW51bmNpYW50ZSBkbyBDYXJuYXZhbA==,,QW51bmNpYW50ZSBkZWwgQ2FybmF2YWw=
oWOkDA,W+y5tOuLiOuwnCDrj4TsmrDrr7hdCuu4jOudvOyniOumrOyKpOyXkOyEnCDsubTri4jrsJzsnbTrnbzripQg7YGwIOy2leygnOulvCDsl7Tqs6Ag7J6I7Ja07JqUISDqvK0g7LC47Jes7ZWY7IS47JqUIQrsnbQg7LaV7KCc64qUIOydvCDrhYTsl5Ag7ZWcIOuyiCDsl7Trpqzri4jquYwg64aT7LmY7KeAIOuniOyEuOyalCE=,W0Nhcm5pdmFsIEhlbHBlcl0KQnJhc2lsaXMgaXMgaG9sZGluZyBhIGJpZyBmZXN0aXZhbCBjYWxsZWQgQ2Fybml2YWwhIEJlIHN1cmUgdG8gcGFydGljaXBhdGUhClRoaXMgZmVzdGl2YWwgaXMgaGVsZCBvbmx5IG9uY2UgYSB5ZWFyLCBzbyBkb24ndCBtaXNzIGl0IQ==,,,,,W0FudW5jaWFudGUgZG8gQ2FybmF2YWxdCkJyYXNpbGlzIGVzdMOhIHJlYWxpemFuZG8gdW0gZ3JhbmRlIGZlc3RpdmFsIGNoYW1hZG8gQ2FybmF2YWwhIENlcnRpZmlxdWUtc2UgZGUgcGFydGljaXBhciEKRXN0ZSBmZXN0aXZhbCBhY29udGVjZSBhcGVuYXMgdW1hIHZleiBwb3IgYW5vLCBlbnTDo28gbsOjbyBwZXJjYSE=,,W0FudW5jaWFudGUgZGVsIENhcm5hdmFsXQrCoUJyYXNpbGlzIGVzdMOhIGNlbGVicmFuZG8gdW4gZ3JhbiBmZXN0aXZhbCBsbGFtYWRvIENhcm5hdmFsISAKwqFBc2Vnw7pyYXRlIGRlIHBhcnRpY2lwYXIhCsKhRXN0ZSBmZXN0aXZhbCBzZSBjZWxlYnJhIHPDs2xvIHVuYSB2ZXogYWwgYcOxbywgYXPDrSBxdWUgbm8gdGUgbG8gcGllcmRhcyE=
omOkDA,W+y5tOuLiOuwnCDrj4TsmrDrr7hdCuybkO2VmOyLoOuLpOuptCDsp4DquIgg67CU66GcIOu4jOudvOyniOumrOyKpOuhnCDsiJzqsITsnbTrj5nsi5zsvJwg65Oc66a06rKM7JqUIQ==,W0Nhcm5pdmFsIEhlbHBlcl0KSWYgeW91IHdpc2gsIEkgY2FuIHRlbGVwb3J0IHlvdSB0byBCcmFzaWxpcyByaWdodCBub3ch,,,,,W0FudW5jaWFudGUgZG8gQ2FybmF2YWxdClNlIGRlc2VqYXIsIHBvc3NvIHRlIHRlbGVwb3J0YXIgcGFyYSBCcmFzaWxpcyBhZ29yYSBtZXNtbyE=,,W0FudW5jaWFudGUgZGVsIENhcm5hdmFsXQrCoVNpIGxvIGRlc2VhcywgcHVlZG8gdGVsZXRyYW5zcG9ydGFydGUgYSBCcmFzaWxpcyBhaG9yYSBtaXNtbyE=
o2OkDA,67iM65287KeI66as7Iqk66GcIOyInOqwhOydtOuPmQ==,VGVsZXBvcnQgdG8gQnJhc2lsaXM=,,,,,VGVsZXBvcnRhciBwYXJhIEJyYXNpbGlz,,VGVsZXRyYW5zcG9ydGFyc2UgYSBCcmFzaWxpcw==
pGOkDA,7Leo7IaM,Q2FuY2Vs,,,,,Q2FuY2VsYXI=,,Q2FuY2VsYXI=
pWOkDA,7J2067Kk7Yq4IOyjvOy1nOyekA==,RXZlbnQgT3JnYW5pemVy,,,,,R2VyZW50ZSBkbyBFdmVudG8=,,T3JnYW5pemFkb3IgZGVsIEV2ZW50bw==
pmOkDA,LSDshozsp4DtlZjqs6Ag6rOE7IugIOyVhOydtO2FnOydtCDrp47slYQg7KeE7ZaJ7ZWgIOyImCDsl4bsirXri4jri6QuIC0=,Jy0gWW91IGhhdmUgdG9vIG1hbnkgaXRlbXMgaW4geW91ciBpbnZlbnRvcnkgYW5kIGNhbm5vdCBwcm9jZWVkLiAt,,,,,Jy0gVm9jw6ogdGVtIG11aXRvcyBpdGVucyBubyBzZXUgaW52ZW50w6FyaW8gZSBuw6NvIHBvZGUgcHJvc3NlZ3Vpci4gLQ==,,LSBUaWVuZXMgZGVtYXNpYWRvcyBvYmpldG9zIGVuIHR1IGludmVudGFyaW8geSBubyBwdWVkZXMgY29udGludWFyLiAt
p2OkDA,LSA2MOugiOuyqCDsnbTsg4Hrp4wg7J2067Kk7Yq4IOywuOyXrOqwgCDqsIDriqXtlanri4jri6QuIC0=,Jy0gT25seSBsZXZlbCA2MCBhbmQgYWJvdmUgY2FuIHBhcnRpY2lwYXRlIGluIHRoaXMgZXZlbnQuIC0=,,,,,Jy0gU29tZW50ZSBuw612ZWwgNjAgb3UgYWNpbWEgcG9kZSBwYXJ0aWNpcGFyIGRlc3RlIGV2ZW50by4gLQ==,,LSBTw7NsbyBuaXZlbCA2MCBvIHN1cGVyaW9yIHB1ZWRlIHBhcnRpY2lwYXIgZW4gZXN0ZSBldmVudG8uIC0=
qGOkDA,W+ydtOuypO2KuCDso7zstZzsnpBdCuyXrO2WieyekOyXrCwg7JWI64WVISDsubTri4jrsJwg7LaV7KCcIOq4sOqwhCDrj5nslYgg7Jqw66asIOuPhOyLnOyXkCDsnbTroIfqsowg66eO7J2AIOq0gOq0keqwneydtCDsmKwg7KSE7J2AIOuqsOuekOyWtC4g6re4656Y7IScIOuNlCDrp47snYAg64+E7Jqw66+466W8IOuqqOynkSDspJHsnbTslbwu,W0V2ZW50IE9yZ2FuaXplcl0KSGVsbG8sIHRyYXZlbGVyISBJIGRpZG4ndCBleHBlY3Qgc28gbWFueSB0b3VyaXN0cyB0byB2aXNpdCBvdXIgY2l0eSBkdXJpbmcgdGhlIENhcm5pdmFsIGZlc3RpdmFsLiBUaGF0J3Mgd2h5IHdlJ3JlIHJlY3J1aXRpbmcgbW9yZSBoZWxwZXJzLg==,,,,,W0dlcmVudGUgZG8gRXZlbnRvXQpPbMOhLCB2aWFqYW50ZSEgTsOjbyBlc3BlcmF2YSB0YW50b3MgdHVyaXN0YXMgdmlzaXRhbmRvIG5vc3NhIGNpZGFkZSBkdXJhbnRlIG8gZmVzdGl2YWwgZGUgQ2FybmF2YWwuIFBvciBpc3NvIGVzdGFtb3MgcmVjcnV0YW5kbyBtYWlzIGFqdWRhbnRlcy4=,,W09yZ2FuaXphZG9yIGRlbCBFdmVudG9dCsKhSG9sYSwgVHJvdGFtdW5kb3MhIApObyBlc3BlcmFiYSBxdWUgdGFudG9zIHR1cmlzdGFzIHZpc2l0YXJhbiBudWVzdHJhIGNpdWRhZCBkdXJhbnRlIGVsIGZlc3RpdmFsIGRlbCBDYXJuYXZhbC4gClBvciBlc28gZXN0YW1vcyByZWNsdXRhbmRvIG3DoXMgYXl1ZGFudGVzLg==
qWOkDA,W+ydtOuypO2KuCDso7zstZzsnpBdCu2VmOyngOunjCDriITqtazrgpgg64+E7Jq4IOyImCDsnojripQg6rG0IOyVhOuLiOyngCEg6re46rG0IOuMgOyekOyXsOydmCDtl4jrnb3snbQg7ZWE7JqU7ZW0LgrtlbTrs4DsnLzroZwg6rCA7IScIOqwgSDsm5DshozshJ3snYQg7LC+7JWE67SQ,W0V2ZW50IE9yZ2FuaXplcl0KQnV0IG5vdCBqdXN0IGFueW9uZSBjYW4gaGVscCEgWW91IG5lZWQgcGVybWlzc2lvbiBmcm9tIE1vdGhlciBOYXR1cmUuCkdvIHRvIHRoZSBiZWFjaCBhbmQgZmluZCBlYWNoIGVsZW1lbnRhbCBzdG9uZS4=,,,,,W0dlcmVudGUgZG8gRXZlbnRvXQpNYXMgbmVtIHRvZG8gbXVuZG8gcG9kZSBhanVkYXIhIFZvY8OqIHByZWNpc2EgZGEgcGVybWlzc8OjbyBkYSBNw6NlIE5hdHVyZXphIQpWw6EgYXTDqSBhIHByYWlhIGUgZW5jb250cmUgNCBQZWRyYXMgRWxlbWVudGFpcy4=,,W09yZ2FuaXphZG9yIGRlbCBFdmVudG9dCsKhUGVybyBubyBjdWFscXVpZXJhIHB1ZWRlIGF5dWRhciEgCk5lY2VzaXRhcyBlbCBwZXJtaXNvIGRlIGxhIE1hZHJlIE5hdHVyYWxlemEuClZlIGEgbGEgcGxheWEgeSBlbmN1ZW50cmEgY2FkYSBwaWVkcmEgZWxlbWVudGFsLg==
qmOkDA,W+ydtOuypO2KuCDso7zstZzsnpBdCu2VtOuzgOycvOuhnCDqsIDshJwg6rCBIOybkOyGjOyEneydhCDssL7slYTrtJA=,W0V2ZW50IE9yZ2FuaXplcl0KR28gdG8gdGhlIGJlYWNoIGFuZCBmaW5kIGVhY2ggZWxlbWVudGFsIHN0b25lLg==,,,,,W0dlcmVudGUgZG8gRXZlbnRvXQpWw6EgYXTDqSBhIHByYWlhIGUgZW5jb250cmUgNCBQZWRyYXMgRWxlbWVudGFpcy4=,,W09yZ2FuaXphZG9yIGRlbCBFdmVudG9dClZlIGEgbGEgcGxheWEgeSBlbmN1ZW50cmEgY2FkYSBwaWVkcmEgZWxlbWVudGFsLg==
q2OkDA,W+ydtOuypO2KuCDso7zstZzsnpBdCuuMgOyekOyXsOydmCDtl4jrnb3snYQg66qo65GQIOuwm+yVmOuCmD8g64SI7JeQ6rKMIOuztOyDgeydhCDspITqsowuIOuRmCDspJEg7ZWY64KY66eMIOyEoO2DnSDqsIDriqXtlbQu,W0V2ZW50IE9yZ2FuaXplcl0KSGF2ZSB5b3UgcmVjZWl2ZWQgYWxsIHBlcm1pc3Npb25zIGZyb20gTW90aGVyIE5hdHVyZT8gSSdsbCBnaXZlIHlvdSBhIHJld2FyZC4gWW91IGNhbiBvbmx5IGNob29zZSBvbmUu,,,,,W0dlcmVudGUgZG8gRXZlbnRvXQpWb2PDqiByZWNlYmV1IHRvZGFzIGFzIHBlcm1pc3PDtWVzIGRhIE3Do2UgTmF0dXJlemE/IFZvdSB0ZSBkYXIgdW1hIHJlY29tcGVuc2EuIFZvY8OqIHPDsyBwb2RlIGVzY29saGVyIHVtYS4=,,W09yZ2FuaXphZG9yIGRlbCBFdmVudG9dCsK/SGFzIHJlY2liaWRvIHRvZG9zIGxvcyBwZXJtaXNvcyBkZSBsYSBNYWRyZSBOYXR1cmFsZXphPwpUZSBkYXLDqSB1bmEgcmVjb21wZW5zYS4KU8OzbG8gcHVlZGVzIGVsZWdpciB1bmEu
rGOkDA,Xm5JdGVtSUReMTk4NzM=,Xm5JdGVtSUReMTk4NzM=,,,,,Xm5JdGVtSUReMTk4NzM=,,Xm5JdGVtSUReMTk4NzM=
rWOkDA,Xm5JdGVtSUReMTk4NzQ=,Xm5JdGVtSUReMTk4NzQ=,,,,,Xm5JdGVtSUReMTk4NzQ=,,Xm5JdGVtSUReMTk4NzQ=
rmOkDA,W+ydtOuypO2KuCDso7zstZzsnpBdCuyekOuEpOuKlCDsubTri4jrsJzsl5Ag7LC47Jes7ZWgIOyekOqyqeydtCDsnojslrQuIOy5tOuLiOuwnOydhCDsppDqsqgh,W0V2ZW50IE9yZ2FuaXplcl0KWW91IGFyZSBxdWFsaWZpZWQgdG8gcGFydGljaXBhdGUgaW4gdGhlIENhcm5pdmFsLiBFbmpveSB0aGUgQ2Fybml2YWwh,,,,,W0dlcmVudGUgZG8gRXZlbnRvXQpWb2PDqiB0ZW0gcGVybWlzc8OjbyBwYXJhIHBhcnRpY2lwYXIgZG8gQ2FybmF2YWwuIEFwcm92ZWl0ZSE=,,W09yZ2FuaXphZG9yIGRlbCBFdmVudG9dClRpZW5lcyBwZXJtaXNvIHBhcmEgcGFydGljaXBhciBlbiBlbCBDYXJuYXZhbC4KwqFEaXNmcnV0YSBlbCBDYXJuYXZhbCE=
r2OkDA,W+ydtOuypO2KuCDso7zstZzsnpBdCuy5tOuLiOuwnOydhCDsppDqsqgh,W0V2ZW50IE9yZ2FuaXplcl0KRW5qb3kgdGhlIENhcm5pdmFsIQ==,,,,,W0dlcmVudGUgZG8gRXZlbnRvXQpBcHJvdmVpdGUgbyBDYXJuYXZhbCE=,,W09yZ2FuaXphZG9yIGRlbCBFdmVudG9dCsKhRGlzZnJ1dGEgZWwgQ2FybmF2YWwh
sGOkDA,7Iug67mE66Gc7Jq0IOuqqOuemA==,TXlzdGVyaW91cyBTYW5k,,,,,QXJlaWEgTWlzdGVyaW9zYQ==,,QXJlbmEgTWlzdGVyaW9zYQ==
